system_cod,location_c,location_n,BEDS,Managed_by,location_t,Location_1,Grades_tex,Grades_fin,open_date,Status_des,Primary_bu,primary_ad,X_COORDINA,Y_COORDINA,LONGITUDE,LATITUDE,Community_,Council-di,Census_tra,Borough_bl,NTA,NTA_Name,Geographic,Administra,Administ_1,communit_1,LOC_CODE
25Q164,Q164,P.S. 164 Queens Valley,342500010164,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1949/07/01 00:00:00.000,Open,Q164,138-01 77 AVENUE,"1033155","202193",-73.823569000000006,40.721513999999999,"408","24","77902","4066060002",QN37,Kew Gardens Hills,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q164
25Q165,Q165,P.S. 165 Edith K. Bergtraum,342500010165,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1951/07/01 00:00:00.000,Open,Q165,70-35 150 STREET,"1034979","205196",-73.816965999999994,40.729745999999999,"408","24","77906","4066970012",QN37,Kew Gardens Hills,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q165
30Q166,Q166,P.S. 166 Henry Gradstein,343000010166,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1937/07/01 00:00:00.000,Open,Q166,33-09 35 AVENUE,"1004682","215262",-73.926248999999999,40.757497000000001,"401","26","5700","4006100001",QN70,Astoria,"30","30",COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q166
28Q167,Q167,Metropolitan Expeditionary Learning School,342800011167,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2010/07/01 00:00:00.000,Open,Q686,91-30 METROPOLITAN AVENUE,"1024300","197410",-73.855542999999997,40.708430999999997,"406","29","64500","4038860800",QN17,Forest Hills,"28","28",NULL,NULL,Q167
25Q168,Q168,JHS 168 The Parsons,342500010168,DOE,General Academic,Junior High-Intermediate-Middle,"08,SE","07,08,09",1953/07/01 00:00:00.000,Closed,Q168,158-40 76 ROAD,"1036851","203272",-73.810199999999995,40.724499999999999,"408","24","125700","4068260001",QN37,Kew Gardens Hills,"25","25",COMMUNITY SCHOOL DISTRICT 25,Diane Kay,Q168
25Q169,Q169,P.S. 169 Bay Terrace,342500010169,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1957/07/01 00:00:00.000,Open,Q169,18-25 212 STREET,"1045611","224379",-73.778430000000000,40.782330999999999,"407","19","99704","4058650050",QN47,Ft. Totten-Bay Terrace-Clearview,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q169
84Q170,Q170,Peninsula Preparatory Academy Charter School,342700860869,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2004/09/08 00:00:00.000,Open,QAGE,611 BEACH  19 STREET,"1052961","158210",-73.752565000000004,40.600659000000000,"414","31","101001","4155640063",QN15,Far Rockaway-Bayswater,"27","84",OFFICE OF CHARTER SCHOOLS,NULL,Q170
30Q171,Q171,P.S. 171 Peter G. Van Alst,343000010171,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1952/07/01 00:00:00.000,Open,Q171,14-14 29 AVENUE,"1003890","220154",-73.929092999999995,40.770926000000003,"401","22","8300","4005370014",QN71,Old Astoria,"30","30",COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q171
26Q172,Q172,Irwin Altman Middle School 172,342600010172,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1954/07/01 00:00:00.000,Open,Q172,81-14 257 STREET,"1063712","209522",-73.713245000000001,40.741408999999997,"413","23","157902","4087310004",QN44,Glen Oaks-Floral Park-New Hyde Park,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q172
26Q173,Q173,P.S. 173 Fresh Meadows,342600010173,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",1949/07/01 00:00:00.000,Open,Q173,174-10 67 AVENUE,"1040883","206794",-73.795651000000007,40.734096999999998,"408","24","122300","4069270022",QN38,Pomonok-Flushing Heights-Hillcrest,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q173
28Q174,Q174,P.S. 174 William Sidney Mount,342800010174,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",1949/07/01 00:00:00.000,Open,Q174,65-10 DIETERLE CRESCENT,"1022652","201835",-73.861462000000003,40.720582999999998,"406","29","69702","4031340024",QN18,Rego Park,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q174
28Q175,Q175,P.S. 175 The Lynn Gross Discovery School,342800010175,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1951/07/01 00:00:00.000,Open,Q175,64-35 102 STREET,"1025210","205640",-73.852209999999999,40.731015999999997,"406","29","72100","4021280014",QN17,Forest Hills,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q175
29Q176,Q176,P.S. 176 Cambria Heights,342900010176,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1949/07/01 00:00:00.000,Open,Q176,120-45 235 STREET,"1059347","188952",-73.729225999999997,40.684987000000000,"413","27","61400","4128200001",QN33,Cambria Heights,"29","29",COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Q176
75Q177,Q177,P.S. Q177,307500014177,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",1951/07/01 00:00:00.000,Open,Q177,56-37 188 STREET,"1043156","210189",-73.787419000000000,40.743400000000001,"411","20","141700","4056740002",QN48,Auburndale,"26","75",CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",Q177
26Q178,Q178,P.S./ IS 178 Holliswood,342600010178,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1951/07/01 00:00:00.000,Open,Q178,189-10 RADNOR ROAD,"1045974","203150",-73.777314000000004,40.724060999999999,"408","23","127700","4072770001",QN06,Jamaica Estates-Holliswood,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q178
27Q180,Q180,MS 180 Gerald R. Dever Ms,342700010180,DOE,General Academic,Junior High-Intermediate-Middle,"8","06,07,08",1958/07/01 00:00:00.000,Closed,Q180,320 BEACH 104TH STREET,"1032659","152137",-73.825699999999998,40.584099999999999,"414","32","93800","4161590012",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"27","27",COMMUNITY SCHOOL DISTRICT 27,Michele Lloyd-Bey,Q180
29Q181,Q181,P.S. 181 Brookfield,342900010181,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1964/07/01 00:00:00.000,Open,Q181,148-15 230 STREET,"1052798","178253",-73.752948000000004,40.655673999999998,"413","31","69400","4137180001",QN03,Springfield Gardens South-Brookville,"29","29",COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Q181
28Q182,Q182,P.S. 182 Samantha Smith,342800010182,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1987/11/20 00:00:00.000,Open,Q277,153-27 88TH AVENUE,"1038818","196826",-73.803183000000004,40.706750000000000,"412","24","23600","4097630023",QN35,Briarwood-Jamaica Hills,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q182
27Q183,Q183,P.S. 183 Dr. Richard R. Green,342700010183,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1962/07/01 00:00:00.000,Open,Q183,2-45 BEACH  79 STREET,"1038169","154005",-73.805865999999995,40.589219999999997,"414","31","94202","4161120001",QN12,Hammels-Arverne-Edgemere,"27","27",COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Q183
25Q184,Q184,P.S. 184 Flushing Manor,342500010184,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1952/07/01 00:00:00.000,Open,Q184,163-15 21 ROAD,"1039874","222909",-73.799158000000006,40.778334000000001,"407","19","101700","4057560001",QN47,Ft. Totten-Bay Terrace-Clearview,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q184
25Q185,Q185,J.H.S. 185 Edward Bleeker,342500010185,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1956/07/01 00:00:00.000,Open,Q185,147-26 25 DRIVE,"1034490","221648",-73.818607000000000,40.774906000000001,"407","19","104700","4048020001",QN51,Murray Hill,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q185
26Q186,Q186,P.S. 186 Castlewood,342600010186,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1953/07/01 00:00:00.000,Open,Q186,252-12 72 AVENUE,"1061389","212483",-73.721593999999996,40.749555999999998,"413","23","155102","4084010375",QN44,Glen Oaks-Floral Park-New Hyde Park,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q186
26Q188,Q188,P.S. 188 Kingsbury,342600010188,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1952/07/01 00:00:00.000,Open,Q188,218-12 HARTLAND AVENUE,"1052428","207540",-73.753985000000000,40.736063000000001,"411","23","129104","4077740165",QN42,Oakland Gardens,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q188
25Q189,Q189,J.H.S. 189 Daniel Carter Beard,342500010189,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1957/07/01 00:00:00.000,Open,Q189,144-80 BARCLAY AVENUE,"1034559","216204",-73.818398999999999,40.759962999999999,"407","20","86300","4050510027",QN51,Murray Hill,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q189
28Q190,Q190,J.H.S. 190 Russell Sage,342800010190,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1954/07/01 00:00:00.000,Open,Q190,68-17 AUSTIN STREET,"1025356","202894",-73.851699999999994,40.723478000000000,"406","29","71305","4031720002",QN17,Forest Hills,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q190
26Q191,Q191,P.S. 191 Mayflower,342600010191,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954/07/01 00:00:00.000,Open,Q191,85-15 258 STREET,"1065003","206924",-73.708617000000004,40.734265999999998,"413","23","157903","4088010014",QN44,Glen Oaks-Floral Park-New Hyde Park,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q191
29Q192,Q192,I.S. 192 The Linden,342900010192,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1963/07/01 00:00:00.000,Open,Q192,109-89 204 STREET,"1052764","196584",-73.752885000000006,40.705989000000002,"412","27","50800","4109440301",QN07,Hollis,"29","29",COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Q192
25Q193,Q193,P.S. 193 Alfred J. Kennedy,342500010193,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1953/07/01 00:00:00.000,Open,Q193,152-20 11 AVENUE,"1037141","227901",-73.808987000000002,40.792053000000003,"407","19","98700","4045380001",QN49,Whitestone,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q193
25Q194,Q194,J.H.S. 194 William Carr,342500010194,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1958/07/01 00:00:00.000,Open,Q194,154-60 17 AVENUE,"1037701","224688",-73.806989999999999,40.783231000000001,"407","19","102900","4047290001",QN49,Whitestone,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q194
29Q195,Q195,P.S. 195 William Haberle,342900010195,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1964/07/01 00:00:00.000,Open,Q195,253-50 149 AVENUE,"1057610","177162",-73.735618000000002,40.652641000000003,"413","31","66400","4136550001",QN05,Rosedale,"29","29",COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Q195
28Q196,Q196,P.S. 196 Grand Central Parkway,342800010196,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1953/07/01 00:00:00.000,Open,Q196,71-25 113 STREET,"1029326","202651",-73.837378999999999,40.722791999999998,"406","29","75702","4022480100",QN17,Forest Hills,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q196
27Q197,Q197,P.S. 197 The Ocean School,342700010197,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",1963/07/01 00:00:00.000,Open,Q197,825 HICKSVILLE ROAD,"1055305","157854",-73.744128000000003,40.599663999999997,"414","31","101002","4155970001",QN15,Far Rockaway-Bayswater,"27","27",COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Q197
27Q198,Q198,JHS 198 Benjamin N Cardozo,342700010198,DOE,General Academic,K-8,SE,"PK,0K,01,02,03,04,05,06,07,08",1955/07/01 00:00:00.000,Closed,Q198,365 BEACH  56 STREET,"1043631","155756",-73.786199999999994,40.594000000000001,"414","31","97204","4158940011",QN12,Hammels-Arverne-Edgemere,"27","27",COMMUNITY SCHOOL DISTRICT 27,Michele Lloyd-Bey,Q198
24Q199,Q199,P.S. 199 Maurice A. Fitzgerald,342400010199,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1953/07/01 00:00:00.000,Open,Q199,39-20 48 AVENUE,"1004734","208826",-73.926080999999996,40.739831000000002,"402","26","18900","4002060003",QN31,Hunters Point-Sunnyside-West Maspeth,"24","24",COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Q199
25Q200,Q200,P.S./M.S. 200 - The Magnet School of Global Studie,342500010200,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1953/07/01 00:00:00.000,Open,Q200,70-10 164 STREET,"1038084","205685",-73.805758999999995,40.731070000000003,"408","24","122701","4067890001",QN38,Pomonok-Flushing Heights-Hillcrest,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q200
30Q365,Q365,Global Scholars Academies Of Long Island City,343000011365,DOE,General Academic,High school,,,2012/07/01 00:00:00.000,"Initiated, never opened",Q452,14-30 BROADWAY,"1002558","218315",-73.933907000000005,40.765881000000000,"401","22","4500","4005290002",QN70,Astoria,"30","30",COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q365
25Q201,Q201,P.S. 201 The Discovery School for Inquiry and Rese,342500010201,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954/07/01 00:00:00.000,Open,Q201,65-11 155 STREET,"1036070","207674",-73.813011000000003,40.736541000000003,"408","24","122702","4067920100",QN38,Pomonok-Flushing Heights-Hillcrest,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q201
27Q202,Q202,J.H.S. 202 Robert H. Goddard,342700010202,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1964/07/01 00:00:00.000,Open,Q202,138-30 LAFAYETTE STREET,"1026972","183743",-73.845991999999995,40.670904999999998,"410","32","5800","4114030001",QN56,Ozone Park,"27","27",COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Q202
26Q203,Q203,P.S. 203 Oakland Gardens,342600010203,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1961/07/01 00:00:00.000,Open,Q203,53-11 SPRINGFIELD BOULEVARD,"1050793","213927",-73.759822000000000,40.753605999999998,"411","23","138501","4074820317",QN42,Oakland Gardens,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q203
30Q204,Q204,I.S. 204 Oliver W. Holmes,343000010204,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1957/07/01 00:00:00.000,Open,Q204,36-41 28 STREET,"1002915","214887",-73.932627999999994,40.756470999999998,"401","26","5100","4003430001",QN68,Queensbridge-Ravenswood-Long Island City,"30","30",COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q204
26Q205,Q205,P.S. 205 Alexander Graham Bell,342600010205,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954/07/01 00:00:00.000,Open,Q205,75-25 BELL BOULEVARD,"1051764","208247",-73.756373999999994,40.738008000000001,"411","23","129103","4077530001",QN42,Oakland Gardens,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q205
28Q206,Q206,P.S. 206 The Horace Harding School,342800010206,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954/07/01 00:00:00.000,Open,Q206,61-02 98 STREET,"1022771","206738",-73.861003999999994,40.734040000000000,"406","29","71702","4020830123",QN18,Rego Park,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q206
28Q206,Q206,P.S. 206 The Horace Harding School,342800010206,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954/07/01 00:00:00.000,Open,Q206,61-02 98 STREET,"1022771","206738",-73.861003999999994,40.734040000000000,"406","29","71702","4020830123",QN18,Rego Park,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q206
27Q207,Q207,P.S. 207 Rockwood Park,342700010207,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1965/07/01 00:00:00.000,Open,Q207,159-15 88 STREET,"1027566","178946",-73.843880999999996,40.657736000000000,"410","32","89200","4140090060",QN57,Lindenwood-Howard Beach,"27","27",COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Q207
29Q208,Q208,P.S./I.S. 208,342900010208,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2003/02/25 00:00:00.000,Open,Q208,74-30 COMMONWEALTH BLVD,"1059722","210554",-73.727632000000000,40.744275999999999,"413","23","156700","4078700070",QN43,Bellerose,"26","29",COMMUNITY SCHOOL DISTRICT 29,"MITCHELL, BEVERLY",Q208
25Q209,Q209,P.S. 209 Clearview Gardens,342500010209,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1956/07/01 00:00:00.000,Open,Q209,16-10 UTOPIA PARKWAY,"1040787","224894",-73.795845000000000,40.783777000000001,"407","19","101700","4057340001",QN47,Ft. Totten-Bay Terrace-Clearview,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q209
27Q210,Q210,J.H.S. 210 Elizabeth Blackwell,342700010210,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1967/07/01 00:00:00.000,Open,Q210,93-11 101 AVENUE,"1026508","188790",-73.847633000000002,40.684759999999997,"409","32","3800","4090670001",QN53,Woodhaven,"27","27",COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Q210
24Q211,Q211,Elm Tree Elementary School,342400010211,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2013/07/01 00:00:00.000,Open,Q298,50-51 98TH STREET,"1022101","209323",-73.863408000000007,40.741138999999997,"404","21","44302","4018910001",QN25,Corona,"24","24",COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Q211
30Q212,Q212,P.S. 212,343000010212,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2000/07/01 00:00:00.000,Open,Q212,34-25 82 STREET,"1016262","213649",-73.884457999999995,40.753034999999997,"403","25","28300","4014430019",QN28,Jackson Heights,"30","30",COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q212
26Q213,Q213,P.S. 213 The Carl Ullman School,342600010213,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1955/07/01 00:00:00.000,Open,Q213,231-02 67 AVENUE,"1054798","211698",-73.745390000000000,40.747456999999997,"411","23","137700","4076770001",QN42,Oakland Gardens,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q213
25Q214,Q214,P.S. 214 Cadwallader Colden,342500010214,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1954/07/01 00:00:00.000,Open,Q214,31-15 140 STREET,"1032001","219934",-73.827606000000003,40.770215000000000,"407","20","88901","4044130020",QN22,Flushing,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q214
27Q215,Q215,P.S. 215 Lucretia Mott,342700010215,DOE,General Academic,Elementary,"05,SE","0K,01,02,03,04,05",1953/07/01 00:00:00.000,Closed,Q215,535 BRIAR PLACE,"1051290","157771",-73.758587000000006,40.599466999999997,"414","31","99801","4157720031",QN15,Far Rockaway-Bayswater,"27","27",COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Q215
26Q216,Q216,J.H.S. 216 George J. Ryan,342600010216,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1954/07/01 00:00:00.000,Open,Q216,64-20 175 STREET,"1041199","207921",-73.794500999999997,40.737188000000003,"408","24","134100","4069030001",QN41,Fresh Meadows-Utopia,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q216
28Q217,Q217,J.H.S. 217 Robert A. Van Wyck,342800010217,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1956/07/01 00:00:00.000,Open,Q217,85-05 144 STREET,"1036520","198145",-73.811460999999994,40.710383999999998,"408","24","23200","4097240173",QN35,Briarwood-Jamaica Hills,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q217
25Q219,Q219,P.S. 219 Paul Klapper,342500010219,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1953/07/01 00:00:00.000,Open,Q219,144-39 GRAVETT ROAD,"1033068","207998",-73.823841000000002,40.737448000000001,"408","24","80900","4065070001",QN37,Kew Gardens Hills,"25","25",COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Q219
28Q220,Q220,P.S. 220 Edward Mandel,342800010220,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1956/07/01 00:00:00.000,Open,Q220,62-10 108 STREET,"1025093","207570",-73.852620999999999,40.736314000000000,"406","29","74500","4021430001",QN17,Forest Hills,"28","28",COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Q220
26Q221,Q221,P.S. 221 The North Hills School,342600010221,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1958/07/01 00:00:00.000,Open,Q221,57-40 MARATHON PARKWAY,"1058629","215845",-73.731517999999994,40.758808000000002,"411","23","152901","4082760620",QN45,Douglas Manor-Douglaston-Little Neck,"26","26",COMMUNITY SCHOOL DISTRICT 26,"GIUNTA, DANIELLE",Q221
30Q222,Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,343000010222,DOE,General Academic,Early Childhood,"PK,0K,01,02","PK,0K,01,02",2002/07/01 00:00:00.000,Open,Q222,86-15 37 AVENUE,"1017501","212706",-73.879991000000004,40.750442000000000,"403","25","27900","4014600034",QN28,Jackson Heights,"30","30",COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Q222
27Q223,Q223,P.S. 223 Lyndon B. Johnson,342700010223,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1974/07/01 00:00:00.000,Open,Q223,125-20 SUTPHIN BOULEVARD,"1042632","184866",-73.789529999999999,40.673898000000001,"412","28","18401","4120510020",QN76,Baisley Park,"27","27",COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Q223
75Q224,Q224,P.S. Q224,307500014224,DOE,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08,09,SE",1989/06/26 00:00:00.000,Open,Q186,252-12 72 AVENUE,"1061389","212483",-73.721593999999996,40.749555999999998,"413","23","155102","4084010375",QN44,Glen Oaks-Floral Park-New Hyde Park,"26","75",CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",Q224
27Q225,Q225,P.S. 225 Seaside,342700010225,DOE,General Academic,K-8,"05,08,SE","PK,0K,01,02,03,04,05,06,07,08",1964/07/01 00:00:00.000,Closed,Q225,190 BEACH 110 STREET,"1031169","150962",-73.831090000000003,40.580907000000003,"414","32","93800","4161810001",QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"27","27",COMMUNITY SCHOOL DISTRICT 27,"LLOYD-BEY, MICHELE",Q225
